1.313436s;I2C, R, Data, 0x5f, Nack,,,
1.313591s;I2C, Stop,,,,,,
1.313614s;I2C, Start,,,,,,
1.313626s;I2C, W, Address, 0xd4, Ack,,,
1.313786s;I2C, W, Data, 0x2d, Ack,,,
1.313989s;I2C, Repeat start,,,,,,
1.314001s;I2C, R, Address, 0xd5, Ack,,,
1.314169s;I2C, R, Data, 0x41, Nack,,,
1.314324s;I2C, Stop,,,,,,
1.314347s;I2C, Start,,,,,,
1.314361s;I2C, W, Address, 0xd4, Ack,,,
1.314527s;I2C, W, Data, 0x1e, Ack,,,
1.314730s;I2C, Repeat start,,,,,,
1.314742s;I2C, R, Address, 0xd5, Ack,,,
1.314906s;I2C, R, Data, 0x06, Nack,,,
1.315062s;I2C, Stop,,,,,,
1.315088s;I2C, Start,,,,,,
1.315103s;I2C, W, Address, 0xd4, Ack,,,
1.315260s;I2C, W, Data, 0x22, Ack,,,
1.315467s;I2C, Repeat start,,,,,,
1.315480s;I2C, R, Address, 0xd5, Ack,,,
1.315643s;I2C, R, Data, 0x3e, Nack,,,
1.315797s;I2C, Stop,,,,,,
1.315820s;I2C, Start,,,,,,
1.315832s;I2C, W, Address, 0xd4, Ack,,,
1.315992s;I2C, W, Data, 0x23, Ack,,,
1.316198s;I2C, Repeat start,,,,,,
1.316211s;I2C, R, Address, 0xd5, Ack,,,
1.316389s;I2C, R, Data, 0x01, Nack,,,
1.316542s;I2C, Stop,,,,,,
1.316565s;I2C, Start,,,,,,
1.316579s;I2C, W, Address, 0xd4, Ack,,,
1.316737s;I2C, W, Data, 0x24, Ack,,,
1.316944s;I2C, Repeat start,,,,,,
1.316956s;I2C, R, Address, 0xd5, Ack,,,
1.317124s;I2C, R, Data, 0x33, Nack,,,
1.317286s;I2C, Stop,,,,,,
1.317308s;I2C, Start,,,,,,
1.317321s;I2C, W, Address, 0xd4, Ack,,,
1.317480s;I2C, W, Data, 0x25, Ack,,,
1.317687s;I2C, Repeat start,,,,,,
1.317700s;I2C, R, Address, 0xd5, Ack,,,
1.317863s;I2C, R, Data, 0x00, Nack,,,
1.318019s;I2C, Stop,,,,,,
1.318040s;I2C, Start,,,,,,
1.318052s;I2C, W, Address, 0xd4, Ack,,,
1.318212s;I2C, W, Data, 0x26, Ack,,,
1.318425s;I2C, Repeat start,,,,,,
1.318437s;I2C, R, Address, 0xd5, Ack,,,
1.318605s;I2C, R, Data, 0x29, Nack,,,
1.318756s;I2C, Stop,,,,,,
1.318779s;I2C, Start,,,,,,
1.318793s;I2C, W, Address, 0xd4, Ack,,,
1.318951s;I2C, W, Data, 0x27, Ack,,,
1.319162s;I2C, Repeat start,,,,,,
1.319174s;I2C, R, Address, 0xd5, Ack,,,
1.319342s;I2C, R, Data, 0xff, Nack,,,
1.319494s;I2C, Stop,,,,,,
1.319666s;I2C, Start,,,,,,
1.319678s;I2C, W, Address, 0x3c, Ack,,,
1.319838s;I2C, W, Data, 0x68, Ack,,,
1.320042s;I2C, Repeat start,,,,,,
1.320055s;I2C, R, Address, 0x3d, Ack,,,
1.320219s;I2C, R, Data, 0x14, Nack,,,
1.320393s;I2C, Stop,,,,,,
1.320415s;I2C, Start,,,,,,
1.320428s;I2C, W, Address, 0x3c, Ack,,,
1.320587s;I2C, W, Data, 0x69, Ack,,,
1.320794s;I2C, Repeat start,,,,,,
1.320806s;I2C, R, Address, 0x3d, Ack,,,
1.320970s;I2C, R, Data, 0x00, Nack,,,
1.321130s;I2C, Stop,,,,,,
1.321153s;I2C, Start,,,,,,
1.321165s;I2C, W, Address, 0x3c, Ack,,,
1.321325s;I2C, W, Data, 0x6a, Ack,,,
1.321531s;I2C, Repeat start,,,,,,
1.321542s;I2C, R, Address, 0x3d, Ack,,,
1.321705s;I2C, R, Data, 0x35, Nack,,,
1.321861s;I2C, Stop,,,,,,
1.321884s;I2C, Start,,,,,,
1.321896s;I2C, W, Address, 0x3c, Ack,,,
1.322054s;I2C, W, Data, 0x6b, Ack,,,
1.322260s;I2C, Repeat start,,,,,,
1.322273s;I2C, R, Address, 0x3d, Ack,,,
1.322447s;I2C, R, Data, 0x00, Nack,,,
1.322598s;I2C, Stop,,,,,,
1.322623s;I2C, Start,,,,,,
1.322635s;I2C, W, Address, 0x3c, Ack,,,
1.322795s;I2C, W, Data, 0x6c, Ack,,,
1.323002s;I2C, Repeat start,,,,,,
1.323014s;I2C, R, Address, 0x3d, Ack,,,
1.323186s;I2C, R, Data, 0x1e, Nack,,,
1.323342s;I2C, Stop,,,,,,
1.323364s;I2C, Start,,,,,,
1.323377s;I2C, W, Address, 0x3c, Ack,,,
1.323536s;I2C, W, Data, 0x6d, Ack,,,
1.323743s;I2C, Repeat start,,,,,,
1.323756s;I2C, R, Address, 0x3d, Ack,,,
1.323919s;I2C, R, Data, 0xfe, Nack,,,
1.324075s;I2C, Stop,,,,,,
1.345800s;I2C, Start,,,,,,
1.345812s;I2C, W, Address, 0xd4, Ack,,,
1.345972s;I2C, W, Data, 0x1e, Ack,,,
1.346179s;I2C, Repeat start,,,,,,
1.346191s;I2C, R, Address, 0xd5, Ack,,,
1.346370s;I2C, R, Data, 0x07, Nack,,,
1.346523s;I2C, Stop,,,,,,
1.346548s;I2C, Start,,,,,,
1.346560s;I2C, W, Address, 0xd4, Ack,,,
1.346720s;I2C, W, Data, 0x28, Ack,,,
1.346925s;I2C, Repeat start,,,,,,
1.346937s;I2C, R, Address, 0xd5, Ack,,,
1.347850s;I2C, R, Data, 0x86, Nack,,,
1.348004s;I2C, Stop,,,,,,
1.348026s;I2C, Start,,,,,,
1.348039s;I2C, W, Address, 0xd4, Ack,,,
1.348198s;I2C, W, Data, 0x29, Ack,,,
1.348409s;I2C, Repeat start,,,,,,
1.348422s;I2C, R, Address, 0xd5, Ack,,,
1.348585s;I2C, R, Data, 0x01, Nack,,,
1.348741s;I2C, Stop,,,,,,
1.348764s;I2C, Start,,,,,,
1.348776s;I2C, W, Address, 0xd4, Ack,,,
1.348936s;I2C, W, Data, 0x2a, Ack,,,
1.349908s;I2C, Repeat start,,,,,,
1.349921s;I2C, R, Address, 0xd5, Ack,,,
1.350085s;I2C, R, Data, 0x6e, Nack,,,
1.350244s;I2C, Stop,,,,,,
1.350267s;I2C, Start,,,,,,
1.350279s;I2C, W, Address, 0xd4, Ack,,,
1.350445s;I2C, W, Data, 0x2b, Ack,,,
1.350652s;I2C, Repeat start,,,,,,
1.350664s;I2C, R, Address, 0xd5, Ack,,,
1.350828s;I2C, R, Data, 0x00, Nack,,,
1.350982s;I2C, Stop,,,,,,
1.351004s;I2C, Start,,,,,,
1.352518s;I2C, W, Address, 0xd4, Ack,,,
1.352677s;I2C, W, Data, 0x2c, Ack,,,
1.352884s;I2C, Repeat start,,,,,,
1.352897s;I2C, R, Address, 0xd5, Ack,,,
1.353101s;I2C, R, Data, 0x64, Nack,,,
1.353257s;I2C, Stop,,,,,,
1.353279s;I2C, Start,,,,,,
1.353292s;I2C, W, Address, 0xd4, Ack,,,
1.353452s;I2C, W, Data, 0x2d, Ack,,,
1.353654s;I2C, Repeat start,,,,,,
1.353667s;I2C, R, Address, 0xd5, Ack,,,
1.353830s;I2C, R, Data, 0x41, Nack,,,
1.353984s;I2C, Stop,,,,,,
1.354009s;I2C, Start,,,,,,
1.354021s;I2C, W, Address, 0xd4, Ack,,,
1.354179s;I2C, W, Data, 0x1e, Ack,,,
1.354390s;I2C, Repeat start,,,,,,
1.354402s;I2C, R, Address, 0xd5, Ack,,,
1.354566s;I2C, R, Data, 0x06, Nack,,,
1.354721s;I2C, Stop,,,,,,
1.354744s;I2C, Start,,,,,,
1.354756s;I2C, W, Address, 0xd4, Ack,,,
1.354916s;I2C, W, Data, 0x22, Ack,,,
1.355182s;I2C, Repeat start,,,,,,
1.355194s;I2C, R, Address, 0xd5, Ack,,,
1.355358s;I2C, R, Data, 0x40, Nack,,,
1.355514s;I2C, Stop,,,,,,
1.355536s;I2C, Start,,,,,,
1.355549s;I2C, W, Address, 0xd4, Ack,,,
1.355708s;I2C, W, Data, 0x23, Ack,,,
1.355915s;I2C, Repeat start,,,,,,
1.355928s;I2C, R, Address, 0xd5, Ack,,,
1.356095s;I2C, R, Data, 0x01, Nack,,,
1.356251s;I2C, Stop,,,,,,
1.356282s;I2C, Start,,,,,,
1.356294s;I2C, W, Address, 0xd4, Ack,,,
1.356454s;I2C, W, Data, 0x24, Ack,,,
1.356657s;I2C, Repeat start,,,,,,
1.356669s;I2C, R, Address, 0xd5, Ack,,,
1.356833s;I2C, R, Data, 0x44, Nack,,,
1.356993s;I2C, Stop,,,,,,
1.357015s;I2C, Start,,,,,,
1.357027s;I2C, W, Address, 0xd4, Ack,,,
1.357187s;I2C, W, Data, 0x25, Ack,,,
1.357394s;I2C, Repeat start,,,,,,
1.357406s;I2C, R, Address, 0xd5, Ack,,,
1.357570s;I2C, R, Data, 0x00, Nack,,,
1.357726s;I2C, Stop,,,,,,
1.357748s;I2C, Start,,,,,,
1.357761s;I2C, W, Address, 0xd4, Ack,,,
1.357920s;I2C, W, Data, 0x26, Ack,,,
1.358127s;I2C, Repeat start,,,,,,
1.358139s;I2C, R, Address, 0xd5, Ack,,,
1.358309s;I2C, R, Data, 0x29, Nack,,,
1.358465s;I2C, Stop,,,,,,
1.358488s;I2C, Start,,,,,,
1.358500s;I2C, W, Address, 0xd4, Ack,,,
1.358660s;I2C, W, Data, 0x27, Ack,,,
1.358864s;I2C, Repeat start,,,,,,
1.358877s;I2C, R, Address, 0xd5, Ack,,,
1.359104s;I2C, R, Data, 0xff, Nack,,,
1.359258s;I2C, Stop,,,,,,
1.359428s;I2C, Start,,,,,,
1.359442s;I2C, W, Address, 0x3c, Ack,,,
1.359600s;I2C, W, Data, 0x68, Ack,,,
1.359806s;I2C, Repeat start,,,,,,
1.359819s;I2C, R, Address, 0x3d, Ack,,,
1.359985s;I2C, R, Data, 0x14, Nack,,,
1.360138s;I2C, Stop,,,,,,
1.360161s;I2C, Start,,,,,,
1.360173s;I2C, W, Address, 0x3c, Ack,,,
1.360339s;I2C, W, Data, 0x69, Ack,,,
1.360546s;I2C, Repeat start,,,,,,
1.360558s;I2C, R, Address, 0x3d, Ack,,,
1.360722s;I2C, R, Data, 0x00, Nack,,,
1.360876s;I2C, Stop,,,,,,
1.360898s;I2C, Start,,,,,,
1.360912s;I2C, W, Address, 0x3c, Ack,,,
1.361074s;I2C, W, Data, 0x6a, Ack,,,
1.361281s;I2C, Repeat start,,,,,,
1.361293s;I2C, R, Address, 0x3d, Ack,,,
1.361461s;I2C, R, Data, 0x34, Nack,,,
1.361615s;I2C, Stop,,,,,,
1.361637s;I2C, Start,,,,,,
1.361650s;I2C, W, Address, 0x3c, Ack,,,
1.361807s;I2C, W, Data, 0x6b, Ack,,,
1.362014s;I2C, Repeat start,,,,,,
1.362026s;I2C, R, Address, 0x3d, Ack,,,
1.362199s;I2C, R, Data, 0x00, Nack,,,
1.362360s;I2C, Stop,,,,,,
1.362383s;I2C, Start,,,,,,
1.362395s;I2C, W, Address, 0x3c, Ack,,,
1.362555s;I2C, W, Data, 0x6c, Ack,,,
1.362762s;I2C, Repeat start,,,,,,
1.362774s;I2C, R, Address, 0x3d, Ack,,,
1.362977s;I2C, R, Data, 0x1e, Nack,,,
1.363130s;I2C, Stop,,,,,,
1.363153s;I2C, Start,,,,,,
1.363167s;I2C, W, Address, 0x3c, Ack,,,
1.363325s;I2C, W, Data, 0x6d, Ack,,,
1.363532s;I2C, Repeat start,,,,,,
1.363544s;I2C, R, Address, 0x3d, Ack,,,
1.363706s;I2C, R, Data, 0xfe, Nack,,,
1.363862s;I2C, Stop,,,,,,
1.382967s;I2C, Start,,,,,,
1.382980s;I2C, W, Address, 0xd4, Ack,,,
1.383143s;I2C, W, Data, 0x1e, Ack,,,
1.383350s;I2C, Repeat start,,,,,,
1.383363s;I2C, R, Address, 0xd5, Ack,,,
1.383528s;I2C, R, Data, 0x07, Nack,,,
1.383682s;I2C, Stop,,,,,,
1.383707s;I2C, Start,,,,,,
1.383719s;I2C, W, Address, 0xd4, Ack,,,
1.383879s;I2C, W, Data, 0x28, Ack,,,
1.384083s;I2C, Repeat start,,,,,,
1.384096s;I2C, R, Address, 0xd5, Ack,,,
1.384266s;I2C, R, Data, 0x87, Nack,,,
1.384421s;I2C, Stop,,,,,,
1.384444s;I2C, Start,,,,,,
1.384456s;I2C, W, Address, 0xd4, Ack,,,
1.384616s;I2C, W, Data, 0x29, Ack,,,
1.384819s;I2C, Repeat start,,,,,,
1.384831s;I2C, R, Address, 0xd5, Ack,,,
1.384999s;I2C, R, Data, 0x01, Nack,,,
1.385155s;I2C, Stop,,,,,,
1.385177s;I2C, Start,,,,,,
1.385189s;I2C, W, Address, 0xd4, Ack,,,
1.385349s;I2C, W, Data, 0x2a, Ack,,,
1.385552s;I2C, Repeat start,,,,,,
1.385564s;I2C, R, Address, 0xd5, Ack,,,
1.385730s;I2C, R, Data, 0x73, Nack,,,
1.385882s;I2C, Stop,,,,,,
1.385904s;I2C, Start,,,,,,
1.385916s;I2C, W, Address, 0xd4, Ack,,,
1.386080s;I2C, W, Data, 0x2b, Ack,,,
1.386291s;I2C, Repeat start,,,,,,
1.386303s;I2C, R, Address, 0xd5, Ack,,,
1.386467s;I2C, R, Data, 0x00, Nack,,,
1.386623s;I2C, Stop,,,,,,
1.386646s;I2C, Start,,,,,,
1.386658s;I2C, W, Address, 0xd4, Ack,,,
1.386818s;I2C, W, Data, 0x2c, Ack,,,
1.387026s;I2C, Repeat start,,,,,,
1.387039s;I2C, R, Address, 0xd5, Ack,,,
1.387203s;I2C, R, Data, 0x59, Nack,,,
1.387358s;I2C, Stop,,,,,,
1.387381s;I2C, Start,,,,,,
1.387393s;I2C, W, Address, 0xd4, Ack,,,
1.387553s;I2C, W, Data, 0x2d, Ack,,,
1.387758s;I2C, Repeat start,,,,,,
1.387770s;I2C, R, Address, 0xd5, Ack,,,
1.387936s;I2C, R, Data, 0x41, Nack,,,
1.388087s;I2C, Stop,,,,,,
1.388110s;I2C, Start,,,,,,
1.388122s;I2C, W, Address, 0xd4, Ack,,,
1.388288s;I2C, W, Data, 0x1e, Ack,,,
1.388495s;I2C, Repeat start,,,,,,
1.388507s;I2C, R, Address, 0xd5, Ack,,,
1.388675s;I2C, R, Data, 0x06, Nack,,,
1.388827s;I2C, Stop,,,,,,
1.388851s;I2C, Start,,,,,,
1.388863s;I2C, W, Address, 0xd4, Ack,,,
1.389031s;I2C, W, Data, 0x22, Ack,,,
1.389238s;I2C, Repeat start,,,,,,
1.389251s;I2C, R, Address, 0xd5, Ack,,,
1.389414s;I2C, R, Data, 0x3f, Nack,,,
1.389568s;I2C, Stop,,,,,,
1.389591s;I2C, Start,,,,,,
1.389603s;I2C, W, Address, 0xd4, Ack,,,
1.389763s;I2C, W, Data, 0x23, Ack,,,
1.389969s;I2C, Repeat start,,,,,,
1.389982s;I2C, R, Address, 0xd5, Ack,,,
1.390154s;I2C, R, Data, 0x01, Nack,,,
1.390307s;I2C, Stop,,,,,,
1.390330s;I2C, Start,,,,,,
1.390344s;I2C, W, Address, 0xd4, Ack,,,
1.390502s;I2C, W, Data, 0x24, Ack,,,
1.390709s;I2C, Repeat start,,,,,,
1.390721s;I2C, R, Address, 0xd5, Ack,,,
1.390891s;I2C, R, Data, 0x43, Nack,,,
1.391045s;I2C, Stop,,,,,,
1.391067s;I2C, Start,,,,,,
1.391079s;I2C, W, Address, 0xd4, Ack,,,
1.391239s;I2C, W, Data, 0x25, Ack,,,
1.391446s;I2C, Repeat start,,,,,,
1.391458s;I2C, R, Address, 0xd5, Ack,,,
1.391624s;I2C, R, Data, 0x00, Nack,,,
1.391778s;I2C, Stop,,,,,,
1.391800s;I2C, Start,,,,,,
1.391813s;I2C, W, Address, 0xd4, Ack,,,
1.391985s;I2C, W, Data, 0x26, Ack,,,
1.392216s;I2C, Repeat start,,,,,,
1.392228s;I2C, R, Address, 0xd5, Ack,,,
1.392392s;I2C, R, Data, 0x2f, Nack,,,
1.392546s;I2C, Stop,,,,,,
1.392568s;I2C, Start,,,,,,
1.392581s;I2C, W, Address, 0xd4, Ack,,,
1.392740s;I2C, W, Data, 0x27, Ack,,,
1.392951s;I2C, Repeat start,,,,,,
1.392964s;I2C, R, Address, 0xd5, Ack,,,
1.393127s;I2C, R, Data, 0xff, Nack,,,
1.393281s;I2C, Stop,,,,,,
1.393451s;I2C, Start,,,,,,
1.393465s;I2C, W, Address, 0x3c, Ack,,,
1.393623s;I2C, W, Data, 0x68, Ack,,,
1.393830s;I2C, Repeat start,,,,,,
1.393842s;I2C, R, Address, 0x3d, Ack,,,
1.394008s;I2C, R, Data, 0x14, Nack,,,
1.394170s;I2C, Stop,,,,,,
1.394192s;I2C, Start,,,,,,
1.394205s;I2C, W, Address, 0x3c, Ack,,,
1.394364s;I2C, W, Data, 0x69, Ack,,,
1.394567s;I2C, Repeat start,,,,,,
1.394579s;I2C, R, Address, 0x3d, Ack,,,
1.394743s;I2C, R, Data, 0x00, Nack,,,
1.394903s;I2C, Stop,,,,,,
1.394926s;I2C, Start,,,,,,
1.394938s;I2C, W, Address, 0x3c, Ack,,,
1.395106s;I2C, W, Data, 0x6a, Ack,,,
1.395313s;I2C, Repeat start,,,,,,
1.395325s;I2C, R, Address, 0x3d, Ack,,,
1.395489s;I2C, R, Data, 0x31, Nack,,,
1.395642s;I2C, Stop,,,,,,
1.395665s;I2C, Start,,,,,,
1.395677s;I2C, W, Address, 0x3c, Ack,,,
1.395837s;I2C, W, Data, 0x6b, Ack,,,
1.396042s;I2C, Repeat start,,,,,,
1.396054s;I2C, R, Address, 0x3d, Ack,,,
1.396226s;I2C, R, Data, 0x00, Nack,,,
1.396380s;I2C, Stop,,,,,,
1.396404s;I2C, Start,,,,,,
1.396417s;I2C, W, Address, 0x3c, Ack,,,
1.396574s;I2C, W, Data, 0x6c, Ack,,,
1.396781s;I2C, Repeat start,,,,,,
1.396793s;I2C, R, Address, 0x3d, Ack,,,
1.396965s;I2C, R, Data, 0x22, Nack,,,
1.397117s;I2C, Stop,,,,,,
1.397142s;I2C, Start,,,,,,
1.397154s;I2C, W, Address, 0x3c, Ack,,,
1.397311s;I2C, W, Data, 0x6d, Ack,,,
1.397518s;I2C, Repeat start,,,,,,
1.397531s;I2C, R, Address, 0x3d, Ack,,,
1.397697s;I2C, R, Data, 0xfe, Nack,,,
1.397850s;I2C, Stop,,,,,,
1.416874s;I2C, Start,,,,,,
1.416886s;I2C, W, Address, 0xd4, Ack,,,
1.417046s;I2C, W, Data, 0x1e, Ack,,,
1.417253s;I2C, Repeat start,,,,,,
1.417265s;I2C, R, Address, 0xd5, Ack,,,
1.417429s;I2C, R, Data, 0x07, Nack,,,
1.417585s;I2C, Stop,,,,,,
1.417607s;I2C, Start,,,,,,
1.417619s;I2C, W, Address, 0xd4, Ack,,,
1.417779s;I2C, W, Data, 0x28, Ack,,,
1.417986s;I2C, Repeat start,,,,,,
1.417998s;I2C, R, Address, 0xd5, Ack,,,
1.418170s;I2C, R, Data, 0x87, Nack,,,
1.418324s;I2C, Stop,,,,,,
1.418346s;I2C, Start,,,,,,
1.418359s;I2C, W, Address, 0xd4, Ack,,,
1.418519s;I2C, W, Data, 0x29, Ack,,,
1.418723s;I2C, Repeat start,,,,,,
1.418736s;I2C, R, Address, 0xd5, Ack,,,
1.419037s;I2C, R, Data, 0x01, Nack,,,
1.419190s;I2C, Stop,,,,,,
1.419213s;I2C, Start,,,,,,
1.419225s;I2C, W, Address, 0xd4, Ack,,,
1.419385s;I2C, W, Data, 0x2a, Ack,,,
1.419592s;I2C, Repeat start,,,,,,
1.419604s;I2C, R, Address, 0xd5, Ack,,,
1.419766s;I2C, R, Data, 0x75, Nack,,,
1.419921s;I2C, Stop,,,,,,
1.419944s;I2C, Start,,,,,,
1.419956s;I2C, W, Address, 0xd4, Ack,,,
1.420128s;I2C, W, Data, 0x2b, Ack,,,
1.420333s;I2C, Repeat start,,,,,,
1.420345s;I2C, R, Address, 0xd5, Ack,,,
1.420509s;I2C, R, Data, 0x00, Nack,,,
1.420665s;I2C, Stop,,,,,,
1.420687s;I2C, Start,,,,,,
1.420700s;I2C, W, Address, 0xd4, Ack,,,
1.420863s;I2C, W, Data, 0x2c, Ack,,,
1.421066s;I2C, Repeat start,,,,,,
1.421079s;I2C, R, Address, 0xd5, Ack,,,
1.421242s;I2C, R, Data, 0x69, Nack,,,
1.421398s;I2C, Stop,,,,,,
1.421421s;I2C, Start,,,,,,
1.421433s;I2C, W, Address, 0xd4, Ack,,,
1.421593s;I2C, W, Data, 0x2d, Ack,,,
1.421797s;I2C, Repeat start,,,,,,
1.421810s;I2C, R, Address, 0xd5, Ack,,,
1.421974s;I2C, R, Data, 0x41, Nack,,,
1.422141s;I2C, Stop,,,,,,
1.422166s;I2C, Start,,,,,,
1.422178s;I2C, W, Address, 0xd4, Ack,,,
1.422338s;I2C, W, Data, 0x1e, Ack,,,
1.422543s;I2C, Repeat start,,,,,,
1.422555s;I2C, R, Address, 0xd5, Ack,,,
1.422719s;I2C, R, Data, 0x06, Nack,,,
1.422879s;I2C, Stop,,,,,,
1.422901s;I2C, Start,,,,,,
1.422914s;I2C, W, Address, 0xd4, Ack,,,
1.423073s;I2C, W, Data, 0x22, Ack,,,
1.423280s;I2C, Repeat start,,,,,,
1.423292s;I2C, R, Address, 0xd5, Ack,,,
1.423454s;I2C, R, Data, 0x43, Nack,,,
1.423610s;I2C, Stop,,,,,,
1.423632s;I2C, Start,,,,,,
1.423645s;I2C, W, Address, 0xd4, Ack,,,
1.423802s;I2C, W, Data, 0x23, Ack,,,
1.424009s;I2C, Repeat start,,,,,,
1.424022s;I2C, R, Address, 0xd5, Ack,,,
1.424194s;I2C, R, Data, 0x01, Nack,,,
1.424347s;I2C, Stop,,,,,,
1.424370s;I2C, Start,,,,,,
1.424382s;I2C, W, Address, 0xd4, Ack,,,
1.424542s;I2C, W, Data, 0x24, Ack,,,
1.424746s;I2C, Repeat start,,,,,,
1.424759s;I2C, R, Address, 0xd5, Ack,,,
1.424935s;I2C, R, Data, 0x4a, Nack,,,
1.425091s;I2C, Stop,,,,,,
1.425113s;I2C, Start,,,,,,
1.425125s;I2C, W, Address, 0xd4, Ack,,,
1.425285s;I2C, W, Data, 0x25, Ack,,,
1.425488s;I2C, Repeat start,,,,,,
1.425500s;I2C, R, Address, 0xd5, Ack,,,
1.425666s;I2C, R, Data, 0x00, Nack,,,
1.425818s;I2C, Stop,,,,,,
1.425840s;I2C, Start,,,,,,
1.425852s;I2C, W, Address, 0xd4, Ack,,,
1.426012s;I2C, W, Data, 0x26, Ack,,,
1.426225s;I2C, Repeat start,,,,,,
1.426237s;I2C, R, Address, 0xd5, Ack,,,
1.426399s;I2C, R, Data, 0x30, Nack,,,
1.426555s;I2C, Stop,,,,,,
1.426577s;I2C, Start,,,,,,
1.426590s;I2C, W, Address, 0xd4, Ack,,,
1.426751s;I2C, W, Data, 0x27, Ack,,,
1.426958s;I2C, Repeat start,,,,,,
1.426971s;I2C, R, Address, 0xd5, Ack,,,
1.427132s;I2C, R, Data, 0xff, Nack,,,
1.427288s;I2C, Stop,,,,,,
1.427458s;I2C, Start,,,,,,
1.427470s;I2C, W, Address, 0x3c, Ack,,,
1.427630s;I2C, W, Data, 0x68, Ack,,,
1.427835s;I2C, Repeat start,,,,,,
1.427857s;I2C, R, Address, 0x3d, Ack,,,
1.428031s;I2C, R, Data, 0x18, Nack,,,
1.428185s;I2C, Stop,,,,,,
1.428208s;I2C, Start,,,,,,
1.428220s;I2C, W, Address, 0x3c, Ack,,,
1.428380s;I2C, W, Data, 0x69, Ack,,,
1.428586s;I2C, Repeat start,,,,,,
1.428599s;I2C, R, Address, 0x3d, Ack,,,
1.429500s;I2C, R, Data, 0x00, Nack,,,
1.429656s;I2C, Stop,,,,,,
1.429678s;I2C, Start,,,,,,
1.429690s;I2C, W, Address, 0x3c, Ack,,,
1.429850s;I2C, W, Data, 0x6a, Ack,,,
1.430063s;I2C, Repeat start,,,,,,
1.430075s;I2C, R, Address, 0x3d, Ack,,,
1.430239s;I2C, R, Data, 0x31, Nack,,,
1.430393s;I2C, Stop,,,,,,
1.430415s;I2C, Start,,,,,,
1.430428s;I2C, W, Address, 0x3c, Ack,,,
1.430587s;I2C, W, Data, 0x6b, Ack,,,
1.433025s;I2C, Repeat start,,,,,,
1.433037s;I2C, R, Address, 0x3d, Ack,,,
1.433201s;I2C, R, Data, 0x00, Nack,,,
1.433356s;I2C, Stop,,,,,,
1.433379s;I2C, Start,,,,,,
1.433391s;I2C, W, Address, 0x3c, Ack,,,
1.433557s;I2C, W, Data, 0x6c, Ack,,,
1.433762s;I2C, Repeat start,,,,,,
1.433774s;I2C, R, Address, 0x3d, Ack,,,
1.433938s;I2C, R, Data, 0x22, Nack,,,
1.434094s;I2C, Stop,,,,,,
1.434116s;I2C, Start,,,,,,
1.434128s;I2C, W, Address, 0x3c, Ack,,,
1.435058s;I2C, W, Data, 0x6d, Ack,,,
1.435261s;I2C, Repeat start,,,,,,
1.435273s;I2C, R, Address, 0x3d, Ack,,,
1.435443s;I2C, R, Data, 0xfe, Nack,,,
1.435603s;I2C, Stop,,,,,,
1.460718s;I2C, Start,,,,,,
1.460730s;I2C, W, Address, 0xd4, Ack,,,
1.460890s;I2C, W, Data, 0x1e, Ack,,,
1.461096s;I2C, Repeat start,,,,,,
1.461109s;I2C, R, Address, 0xd5, Ack,,,
1.461273s;I2C, R, Data, 0x07, Nack,,,
1.461426s;I2C, Stop,,,,,,
1.461449s;I2C, Start,,,,,,
1.461463s;I2C, W, Address, 0xd4, Ack,,,
1.461629s;I2C, W, Data, 0x28, Ack,,,
1.461834s;I2C, Repeat start,,,,,,
1.461846s;I2C, R, Address, 0xd5, Ack,,,
1.462012s;I2C, R, Data, 0x91, Nack,,,
1.462166s;I2C, Stop,,,,,,
1.462188s;I2C, Start,,,,,,
1.462258s;I2C, W, Address, 0xd4, Ack,,,
1.462428s;I2C, W, Data, 0x29, Ack,,,
1.462630s;I2C, Repeat start,,,,,,
1.462643s;I2C, R, Address, 0xd5, Ack,,,
1.462807s;I2C, R, Data, 0x01, Nack,,,
1.462962s;I2C, Stop,,,,,,
1.462985s;I2C, Start,,,,,,
1.462997s;I2C, W, Address, 0xd4, Ack,,,
1.463157s;I2C, W, Data, 0x2a, Ack,,,
1.463359s;I2C, Repeat start,,,,,,
1.463372s;I2C, R, Address, 0xd5, Ack,,,
1.463542s;I2C, R, Data, 0x81, Nack,,,
1.463697s;I2C, Stop,,,,,,
1.463720s;I2C, Start,,,,,,
1.463732s;I2C, W, Address, 0xd4, Ack,,,
1.463892s;I2C, W, Data, 0x2b, Ack,,,
1.464095s;I2C, Repeat start,,,,,,
1.464107s;I2C, R, Address, 0xd5, Ack,,,
1.464381s;I2C, R, Data, 0x00, Nack,,,
1.464535s;I2C, Stop,,,,,,
1.464560s;I2C, Start,,,,,,
1.464572s;I2C, W, Address, 0xd4, Ack,,,
1.464730s;I2C, W, Data, 0x2c, Ack,,,
1.464936s;I2C, Repeat start,,,,,,
1.464949s;I2C, R, Address, 0xd5, Ack,,,
1.465111s;I2C, R, Data, 0x63, Nack,,,
1.465272s;I2C, Stop,,,,,,
1.465295s;I2C, Start,,,,,,
1.465307s;I2C, W, Address, 0xd4, Ack,,,
1.465479s;I2C, W, Data, 0x2d, Ack,,,
1.465686s;I2C, Repeat start,,,,,,
1.465698s;I2C, R, Address, 0xd5, Ack,,,
1.465862s;I2C, R, Data, 0x41, Nack,,,
1.466016s;I2C, Stop,,,,,,
1.466040s;I2C, Start,,,,,,
1.466053s;I2C, W, Address, 0xd4, Ack,,,
